instP,clock,pipelines,instM,latency,transfM,band,y
7254660561.332282,970961195.3443676,17.071752602480924,9746654.508959465,8.815126105219903e-08,83956305.61883004,4983959349.414714,0.0015993117598849082
8664696749.832954,1702087942.179293,12.539321720315934,6739431.846219861,8.849961720994496e-08,546944380.1809474,5617728777.916013,0.0011378804812603865
5282746833.209567,623265401.7895722,19.81177220068956,2141168.615469104,2.6431965357848762e-08,515092637.62221813,6110819653.95599,0.0011581452046038319
9079505384.542484,2984797845.9485517,17.937441705239916,6339468.769245685,9.948789310822189e-08,872739901.3146629,2457456768.853011,0.0018516594787006538
8424962106.152698,4057497963.317151,3.2134319665598516,5655462.713182374,2.293480655260801e-08,510262781.84683424,5210558721.120634,0.0018357448253216641
9605921279.88038,3562534733.6921043,5.859593392609984,7824320.707484498,4.146552021768295e-08,487833600.88138026,7718560646.765454,0.0012647556394992684
1774651970.6818936,1823754657.0860927,12.997233738925889,4353437.2802168885,1.6051293893481193e-08,435864445.8927707,6898245920.206426,0.0006807295533264836
1568348539.526258,3334099456.8852944,14.131540983751009,3585558.405754425,2.431991930569834e-08,536226455.29991025,8885469605.13095,0.0002468904956356108
2624604751.720893,1173242376.9241428,8.565755013066479,4382076.923565784,8.237685459160632e-08,421916473.4592635,5261899689.948851,0.0013258707929399015
6915409377.388721,384020195.06283265,1.274775211560045,5547908.751670339,2.546231269208436e-08,290386554.70675987,2484911812.6077404,0.014907822140058246
8535851797.537051,4578684834.18355,7.884346714876997,7640128.034752815,9.125549031359438e-08,522670994.7116487,8086187114.278414,0.0012359608378975087
3018428255.2553415,4896875577.23184,7.243813013792258,1652325.5057663438,5.7375451701737386e-08,398761862.14789224,3911413125.3873205,0.0010450577519720622
3809420038.3296127,2162289999.2212644,18.995278227931554,5395773.506483013,2.044106388414478e-09,116392071.66990641,2951725883.289196,0.0006304670554660656
6748095929.638297,322123469.9559829,16.711426788401287,9410391.771869002,7.02909743545106e-08,603258302.1850634,5524999174.727656,0.002916741884476115
3167141434.6773887,838243701.3834116,7.176706883253822,10356.234561869403,2.6464294239988616e-08,649445984.7880747,2096770616.647486,0.0011434215030038915
3531609347.5253253,2724973865.947594,13.523336098588388,6957671.385338143,6.246220879066663e-08,821682138.7312787,5193791878.253502,0.0007288924842108965
9069252325.4065,2206569762.353731,17.497304617607853,243702.35578203722,9.827374518425243e-08,318192831.5803206,9846880980.103052,0.0003601350951059532
5972036302.763145,3013547533.5315266,9.514475852711843,6332401.979835003,1.8243790456553747e-08,279007419.8840155,7779663304.366464,0.0004340171105483608
4778699467.155622,4482679176.8617,15.706004781575196,1333118.6105127584,6.979790459334307e-08,246771925.56176403,7179265077.4971285,0.001009112626353806
2572249326.092032,908029499.8695892,7.799099127093425,8906065.734429777,3.741961592341964e-08,109000887.91909416,5006797610.566865,0.0014049995101605866
3854064742.009475,1860985518.5297668,11.88794556388606,1928590.874147256,5.559507619434519e-08,206417425.13646495,9831935553.149673,0.0007032846832423802
739153510.3593899,1197062969.3884742,19.241335494519138,5083215.027105288,7.08483468732466e-08,710853998.1667613,4512023863.453798,0.0012470204357229934
5149324642.877952,3856488026.1439695,16.83763047937301,2085475.8969963253,4.0883930583581343e-08,132370603.5517258,4637171128.252382,0.000604720647990404
934968516.4129303,2180779454.608198,10.608576517612114,1669682.8909020417,1.347036083679375e-08,938975842.3205761,8318738802.175561,0.0006465403760621752
3900436805.762005,1589385881.7451634,19.08417969733526,9330179.974628096,3.613690120649359e-08,434238698.5007404,9495469704.86232,0.0014479869916686854
638787217.1659477,1680908591.153921,12.70240954314044,5332632.423626838,5.549245494892634e-09,53344368.17585447,2841564590.981532,0.0009908177361714716
8379091948.912804,2433710102.999211,12.839538438996028,6094015.57906016,9.44348932617347e-08,132163245.35190627,6564515985.330785,0.001001309251104269
9859644465.747532,4119195845.4595394,16.816032383076802,1430440.2520634152,8.624569535178016e-08,719444633.6563276,9190987289.845806,0.0011607945113630016
6433433109.264556,2429809525.6352177,3.9272697709721722,3605241.7267067037,7.008912246614307e-08,68753729.81012878,1619947094.5634873,0.0018254348517038703
4873102025.336211,4298444904.048882,4.799977164793433,6035779.367054091,7.729253403387115e-08,261769441.03357512,8818043924.328327,0.0009494861932978075
648130676.6536512,3820052650.5980206,18.752755598819547,8866142.908261556,8.69783951832029e-08,898636329.011098,2405205919.469236,0.001824474811217031
6227313863.467589,3208525820.8181133,10.356159500463741,6355056.826052673,6.278126841321436e-08,459954768.9210581,5599265669.87748,0.0011375692430583952
5228108533.188447,3146723970.687578,11.418500057468998,9478323.279187502,3.501337258360379e-08,450201724.3159928,7659551844.923621,0.0005903820012497449
9391339845.53956,4857361290.694367,4.125745695494616,7279985.640253019,1.807346018481505e-08,341153821.87167954,9757434619.670126,0.0008909419936453091
3125520334.5747657,3632810828.8785834,12.366880613731755,7561455.8431425365,2.5110952444722605e-08,999241213.0786074,9949070408.514616,0.0012667606719086683
2749804260.845923,2081686633.3922684,6.004831746340575,2036037.503002812,9.427950369063998e-08,109441205.35711674,9544429026.810308,0.00047793227680223194
9290609589.091038,1119468777.8919168,6.440872269463841,4096015.1712965597,9.559017175281628e-08,667142980.4127207,2084821224.0201957,0.002617557897473317
6844756107.505656,2983370787.0642166,2.5459582582191884,1430877.1699834678,5.1595526180638685e-08,387122687.1643098,3073939855.0724087,0.0018399632587707236
8650086703.477032,2866218859.9773607,6.398549219319619,7850081.981762846,6.703518275853401e-08,563684967.4810504,2624432937.42914,0.0015478255967157411
5782667938.170763,4669061980.331975,16.44940962580488,2545477.769598092,9.513365309473155e-08,650684467.863778,3911311407.2148504,0.0005182086584396987
3494613458.8480854,956846001.5391675,1.674639507933461,5870538.9089143975,5.4522773142517755e-08,148298838.93352485,6236560718.679624,0.0029751107308823074
178239067.24174735,777075638.1660732,11.091056081768675,6377670.251157736,9.246202542851501e-08,828422329.7846955,6193757293.631879,0.0007962661289611217
1672070798.988922,4453660084.718839,15.249820700992718,1846980.6125190957,6.270528247012025e-09,959713799.1103873,1691380440.725522,0.0012912930907201317
4955356873.621158,1593821174.6074977,8.117265742150602,3206963.4090897455,2.1362882690365677e-08,368413369.11144936,2929974780.841239,0.0007494373174740688
1711039466.519788,1852578076.3533685,19.58777769205717,1401370.3541911338,8.235271356879188e-09,305967244.08354384,9038066426.242739,0.0006430837778857978
4134088891.0606184,3230782989.5729904,5.23177553670421,9704496.274204936,6.8395922501017e-08,271880571.54130936,1446022580.76017,0.0011614845070668058
8292510102.462317,2288293980.829067,2.412415830430131,4473979.107757724,4.8638466125044084e-08,563945183.6980453,5493946831.101033,0.002696342517947271
3699786010.1666393,3312672230.258684,8.65946456147077,1133702.1075886511,6.736341641110661e-08,481217788.5257491,5952457285.602011,0.0007982242260560624
2038793392.676088,2740115428.093041,19.580733481486877,9394243.281966362,7.279903140710303e-09,426916947.1065855,2419685671.6647596,0.0003291785475147679
7522343131.566131,4175240936.0442195,7.439217870923219,6850262.7325788075,7.127665014385264e-08,918557341.4314655,8963426376.508144,0.0012566026523902069
3028115917.0229983,2567972378.0253243,3.694407104323031,4805342.480496014,4.6830662524206757e-08,209006387.99492294,7975252702.930984,0.00099829519624599
9196718601.543354,2562498712.4632483,9.33510836699702,1154921.8840557027,4.222207594190554e-08,621916238.6687857,1524394412.5041683,0.001277777339336152
3379734641.54501,208678611.03919315,19.105700777631835,5045591.968209677,9.800574850863329e-08,726146439.2418191,6406873461.724347,0.001701249407131909
8332766386.981601,1802838040.487238,2.7843679544347304,6425916.692814603,5.261796085359504e-08,925389864.6227312,2422401629.7384853,0.002960892239783816
4884455477.512791,4293230987.1304774,15.826710573075953,2518212.7769117,9.748483871047034e-08,156437622.45628387,1300635550.9050236,0.0007537793754393868
5464067433.040815,4260037179.40047,2.1372042819837973,7460044.530283694,7.753773287709348e-08,493606618.8711107,8921894430.421127,0.001498297167781931
8750769117.910793,2752176300.8996344,19.99391412071475,4778757.6584645305,1.835970854708057e-08,623684381.0488585,4927276737.193514,0.0010860014060376326
8838550534.952879,243704958.84134692,4.792029635254876,7862603.820117527,9.46144694602762e-08,906243965.9065802,2629624489.1147914,0.00883957072618829
5884144844.642004,2073640935.2662287,1.3060440657513341,7395568.150668465,9.08320208345546e-08,802182192.8171024,1773458504.4687243,0.003661213532091875
2839062821.3499045,2649118417.469593,18.95973590708416,5662601.562580162,5.81926260268523e-08,956838617.8545213,9767106827.40169,0.0007945103372251189
4654509781.838989,1368779807.000716,2.9681056081310517,9837299.148123419,8.362718793535939e-08,487006312.5649748,7962845725.979595,0.0024990064255970236
4052711660.0733166,900688922.4445235,3.8302881346630757,2240865.0610216367,5.1516360923240924e-08,452531433.4830309,6351134195.100506,0.0014791120446898149
8682348176.559935,4577012930.27236,18.24737784316066,5913910.458317022,3.2873533422611426e-08,419044271.3703924,5299046351.565889,0.0009639827540156186
9404714649.858442,4670554899.674179,6.535893826081962,2854605.3896266464,5.8281972590599655e-08,668373270.5714777,8250505860.631891,0.0009642383109363464
7584399778.393975,1245810381.5285215,2.5167787600949705,3135942.6362213693,3.926580777038072e-09,789653708.088166,5970137422.535351,0.003305256787290485
7659252196.531622,910806360.5299269,12.194021688676985,9181760.842558013,3.975078005871381e-08,549897563.0039526,1420976736.2154186,0.0016734890640304329
2183671197.982758,448620856.0085865,8.47506525388773,8186843.559052781,2.59804348382611e-08,781656204.353569,6552525622.8588915,0.0018402183211023355
3060510696.661032,3465407458.369082,13.077172029450015,8907550.28239336,5.009368648990761e-08,469473833.5595617,9208610857.84582,0.0008185348434213466
9147309729.167107,247023599.14838782,13.457762873196918,7757541.784808172,4.6314833140032874e-08,653824566.8136952,9821509170.057123,0.004154599535229174
4506297215.714316,1101766034.4880126,17.60580850825021,4898725.762067282,3.3302282273776315e-08,612583611.2346494,1091968608.3330383,0.001006501734620389
5915119099.65602,2596043854.4212904,6.172026178190608,5710075.305025079,2.9090724587756817e-08,588868251.7634171,6233939083.943306,0.0008125400168830455
8595512212.866068,4901569288.880359,13.28466748348922,6314010.160015269,3.9625174486040517e-08,969738588.1420912,8225350742.986253,0.0008037816846055193
9563506979.250034,2325121823.348755,3.349428813694337,8467400.659564598,5.971478741644144e-08,75754247.16629566,9109605873.207829,0.0025279792416194134
6598471736.05663,4043336331.2282825,9.54136437823434,7975466.793168801,2.0233597268939782e-08,120710039.3243317,5461528522.710233,0.0004895515230652168
1861159086.4401956,2215953913.38093,8.507515562705898,8653646.288858367,1.600050151704635e-08,551709265.0322901,3604711355.16586,0.000470434929872649
5626363509.471219,2440100756.563521,5.098791978093548,6603120.560440962,4.7878603399302333e-08,647234101.702565,1100204924.8440416,0.0013809387391724042
6920974722.546727,3402757452.969037,11.485522169815553,1589495.0121022793,6.070475427771027e-08,933042915.9854076,7350343300.238245,0.000495375091035072
7156125598.119352,3000209840.370052,3.133559516553945,4987949.131795726,2.400841976269169e-08,10746802.786880208,4517336024.178698,0.0015412885026294578
4760598001.05726,2186054970.608263,14.572723389934081,8404011.75732407,6.293495967028093e-08,922174765.5910801,6704414613.569951,0.0008369764463354514
3516651123.911728,3931708840.1627135,2.9594001909226133,2595398.0471587293,5.584235426236965e-08,351864907.13616335,6964111878.2740965,0.0006117290844488511
7379546602.057879,2510278227.4640193,15.651622455971648,9530184.596230725,4.181957658109363e-08,542870903.1855319,1674245675.8478055,0.0013531453954625052
2004902114.2296658,2443941798.4078884,12.757604106476604,6681196.570258049,7.753688594588236e-08,943020026.1541839,1990491328.1193006,0.0012456439653861096
7707072894.562157,455116286.84599835,8.361567491715666,2911126.4327630517,3.607235515944039e-08,18349157.39306004,7418049945.07868,0.0021932028458117466
4876981044.75592,3677547442.448504,1.8026175608874342,3451168.860538473,9.094008131054221e-09,439961994.21285224,2502140423.864736,0.0012171313969793537
5670137688.555353,3241535581.352508,7.135104175845489,8378229.069939365,5.948844750791784e-08,506349082.0265727,6401379413.521389,0.001262285392369251
6286862710.524906,3396528148.309589,11.871685668148778,5190228.209382061,2.7293108374607408e-08,988151187.6250627,1055646372.1526823,0.0015514758467527893
2533294645.824024,4215573523.948419,2.914727787685771,3986891.4032590413,4.876932257850852e-08,875478047.2438008,1638175164.3055105,0.0010297195609335894
9645234709.137281,3852297336.307131,2.3795828083023163,9847587.080741279,5.728924746293544e-09,470512468.67828864,5410121903.931479,0.001765458669440752
7350439131.668131,1811441685.435782,8.357588989092747,5494603.281847141,7.66947638973911e-08,99155273.60193026,2915473038.9137793,0.001695170274022659
1040733074.4741285,4540707244.742671,13.001731065773695,8093396.610599475,8.00015506636985e-08,255918046.3883524,3047810953.445602,0.0015258762256238326
4608265934.433024,4609911380.069818,8.901089555496139,1380698.7358220697,9.829031163065661e-08,150114329.94202396,8616233067.91357,0.0005843323778204198
9562236100.622406,3768719525.4012074,17.51506426429545,6485000.356738864,6.959543014839297e-08,489512515.8575739,6962137613.793601,0.0010350948693165498
1359774119.7932231,3508792122.670814,4.7811960397681545,6958884.650383025,2.0993710089095898e-08,313674126.28306824,1747182401.399609,0.0007549149135849043
2112883646.3177683,3134234954.426809,19.432811278435995,1783992.2371998313,6.226895528886195e-08,424831418.4442663,9700221552.868952,0.001078405253222187
5439585613.789275,2765103638.886392,13.912307765916394,5277833.098222644,1.574662409689973e-08,392176782.05707204,1776190001.9618587,0.001297587948009201
7719477463.196327,1810439972.7364693,15.680497838411025,3069943.927670429,8.675455317438903e-08,589808310.748766,8420171924.061628,0.001052610247059843
9230568588.763521,2327156394.7104297,7.05614419655637,3895720.3569717165,1.6818023110236914e-08,591525580.4525617,9748954091.638248,0.0008124170443506271
7847910693.674829,2373805497.9935513,15.781121379144048,855764.8954516723,5.949672167733895e-08,249012036.1690256,5778462349.695336,0.00042703299107739825
3767518665.3359113,2140352411.2507355,8.023988198019321,4022706.1140581486,6.619493817519714e-08,144212782.30331612,2201085206.882694,0.0015437178309898858
6490548220.1160965,3668988380.0680494,6.524861553399488,1099712.4444239838,3.856215072257177e-08,362118770.9880319,5609134817.861918,0.0011300589511566486
2392499774.6943564,4323672431.818733,10.655648230043086,8593737.409103857,8.148924760611076e-08,320236564.62039155,3475178561.6995587,0.0014726794402941934
23804182.168894388,4155751251.3777337,7.686924073506939,2174747.9964982453,9.006412982418038e-08,23216417.74876037,2334233926.195987,0.00038729124352044383
3655118833.892071,3741771204.612621,15.009060874060198,2619386.7972285785,8.598863078574525e-08,398515685.8531017,3115692629.7311974,0.0004915177817855316
5700770755.664968,3292726803.6380243,16.096968543371986,9683121.162586147,7.350100968654848e-08,445555210.5238295,2758715447.5586224,0.00176216885318093
7583702105.033151,3756638553.589835,19.69294488004768,7198874.421831413,1.950047117940178e-08,47111112.44895717,1526373199.6160023,0.000546395931788383
7117630115.298518,987287225.8758494,13.165267959974312,7372410.777114869,2.121626892549673e-08,328979633.6725487,2392855012.8092957,0.001416123975066456
4814648400.195655,4509937689.85468,8.690325801515783,5873494.543251238,3.582825124707497e-08,418842440.3056917,5469082874.196194,0.00043662099195331704
2902646669.72345,423069128.3629276,11.152739819533375,390767.2429324943,6.698230530647687e-08,284523960.54732186,2508807012.1367693,0.0012124607450153036
9046346974.146961,4950412511.832301,8.783701783181934,9839233.144864982,8.286038483291706e-08,240439733.22445825,1305916555.6691132,0.0019069319327278916
6433503694.112768,1747889902.6859815,5.1576038604375505,7950215.349183508,2.6438438093499076e-08,717935205.0694833,2424022295.393215,0.0014418033229352178
3059125291.3438563,4598905655.967092,18.87909528173453,8674215.497326072,3.960398264716076e-08,306360359.5732901,2488842059.5434046,0.0011097306108296839
9740631501.414602,473119538.7686035,5.087168726635972,8695449.708073603,1.106958503006259e-08,85198222.87307104,8739056827.09544,0.0046788291578859125
7695650182.240672,3132796471.165079,16.020238723013506,1102135.7804484782,6.179565567069969e-08,885691866.2043682,1527623771.9052155,0.0010830910860825235
9994467270.34961,1065883507.7198896,11.863911459232815,4621496.421722263,5.864122785406794e-08,946837200.3396853,6304602703.667017,0.0014577617019855922
9165638231.612284,2267532899.3192334,3.0935954024793126,738848.9380772663,8.86278139905906e-08,693768397.7386819,3492291437.3812914,0.0025250968255859075
9421906490.937067,3371116384.5330553,13.914462776841324,7570479.537947114,1.6477758997826526e-08,548375829.1223134,4023334023.5173364,0.0013159260696490591
7633078981.333754,2035062874.0252388,10.343028845565488,5395557.541244029,8.580058460150964e-08,583392216.1674231,4584039256.478994,0.0016567602524921387
6480467904.3117,1447861632.3794563,1.9531482441857695,3787109.058072975,7.659976350245295e-08,671676658.64585,4757712502.096842,0.0034137725035641936
7992910689.990464,4123682707.7303443,13.908127963818155,4576156.773119381,9.283052382324662e-09,265214971.30658004,5324029806.859127,0.0010571411418660334
1880342583.8037024,1366454206.285293,2.1742733736217725,7940253.180570619,1.4100533948838494e-08,308471235.43481797,3687372810.075343,0.0015167004238049557
9700132913.419882,4848007839.014741,6.959087421499371,9065565.527421698,8.334710633879932e-08,604482898.7740251,8584774576.666428,0.0013980118461272588
4022074878.8666253,2033508059.042752,12.135404482383667,1404784.8420246136,6.961776506453241e-08,226734196.62753105,1558551992.7871413,0.0008228926686039653
9352939091.228481,4922094166.903422,10.787799547403683,3083466.419814187,2.2338434767232462e-08,76849235.39379404,4538296797.636972,0.0006998900189614523
71095595.55431938,3396693096.0885973,14.088051007615514,8714180.5884307,8.809252821990527e-08,304045909.8338297,5866207129.325235,0.0008509119826740724
3032472960.883501,1597109736.4505463,14.542944661689019,7735748.872980678,6.224421123025121e-08,71522921.64953211,4585482170.356489,0.0011607636746875853
5633139682.154531,1062083242.0422856,19.641768583342433,4498041.617286041,1.7208499905000317e-08,775986257.0603935,1346969258.8671198,0.0011153426384067694
7535087911.671838,3160824815.5265274,5.536460600454394,5705788.591412416,5.057471155885198e-08,601684841.0697249,8324443222.98806,0.0014043157732367391
6836568165.551102,2181595794.8692408,16.25990687183265,9578703.862187365,1.1888573111097109e-08,958044153.3946828,9323359599.84541,0.001299613740250987
8668477015.62855,857355937.0966728,2.032517688641053,3720076.8753251936,4.781268789979903e-09,723226571.7208095,2541427367.124359,0.005312037853179889
6640572361.826846,3132245286.7716765,13.410130415616441,2351382.6268550823,8.843905991999976e-08,479844651.09218395,7294451869.797211,0.0005508638654154413
5016896079.928296,3180730965.3558116,5.490500108816061,2078250.2061489897,1.4404583876956375e-08,883954030.4434958,2019174859.3921127,0.0008078210518466494
9015243994.915974,1417325415.3392475,7.9204627535149426,7499116.225659561,2.6941995149937404e-08,198677210.11294076,6228444731.748674,0.0012121832393130114
3101969250.1913576,668495133.884539,6.915550844050506,4730927.393660639,7.598364427937312e-08,986498779.6319934,1106432890.1011183,0.002508643855008514
7129446162.8012085,1452346984.708449,15.687953955145959,6130265.667097759,5.407066119199416e-08,998174819.7754022,7765271855.39655,0.0013872884054080938
5459754162.3384495,2617566920.9671316,11.546804450375362,3157391.3094557486,9.636484636043755e-09,830942242.8843007,5845418174.914722,0.0013276422101020048
1371364966.8775117,2701494734.9890494,8.093864127713946,8941089.053893222,3.9239089078664516e-08,31591343.01824932,6661081345.762663,0.001348768438631956
2657908647.6829977,217174565.94297296,15.529813058345377,243351.77405002582,3.75095830552401e-09,406194584.366106,8782329645.906748,0.0009097745334042924
1487533601.300601,3541014631.4656,7.124361863336999,6946895.025251682,3.7744149591474294e-08,565729728.3384354,5730878598.631096,0.0008135013620370164
3846489430.0661716,159270994.460216,5.475173269574858,9324817.68180253,1.0795270571002704e-08,785244603.0499628,6838361577.163497,0.005316311137255252
7561650591.510221,479578810.94889903,17.635265823836747,3594027.9332808363,1.8887838057699002e-08,788206758.791968,7430297955.263493,0.0012238181183944735
7637456836.857293,4272620784.5236945,5.244747142877714,7988809.035246949,6.276208841430604e-08,263473947.87090084,7220326601.800235,0.001109300389388399
904433556.5248818,1425497492.464465,4.6965603014270245,4366719.183704022,7.678735603613831e-08,84353087.90253606,5898118591.428872,0.0005386923544211962
5755471026.720963,4986238588.191036,19.27249210235691,4992440.253893107,7.588094958341686e-09,812945188.4047158,2672439813.762745,0.0009859950523917022
968156968.6300725,1179990706.7972238,13.209735759351096,2031719.3265059162,3.258076247758565e-08,861408580.4341017,7710589012.971622,0.0009588618795503181
5740447619.411437,1878646417.6809692,14.388025588170164,9292988.888958309,3.6448671127944865e-08,231166022.6631048,4307238712.719297,0.0013660425799822827
279723744.769904,3340673814.226821,9.314922487586548,3331621.9834085554,6.260353725069888e-08,516010132.73499763,2838961252.8643665,0.0009402299093249004
828558032.3592513,4488466169.796412,13.546433211850601,6238468.264670184,8.792610106338094e-09,57055803.56928402,9913513906.281155,0.0006822164993524856
3236160299.1241617,1433661498.5060973,14.527714466813691,4641875.359448601,2.2438585663569833e-08,999295801.8014624,7586458516.219755,0.001071645886098949
1477305437.4031258,2184682466.560727,3.8696889081214354,5735135.646811324,5.874077004288107e-08,876357450.0139934,4038878108.532958,0.0014766117557081476
5380731694.692619,4230903924.1665144,5.397275779458579,1152715.1783558838,5.2696670806557656e-08,173888494.9904881,6779861977.948137,0.00045544531658651597
4068255055.915855,1270945436.6149945,5.640070077951613,3397495.951465411,1.8204966260494765e-08,425183084.67839503,5857922525.152921,0.0008980228044864563
1649211890.7336874,3816457776.1889796,3.0728449134445337,9652009.144108644,2.0967872431656432e-08,872305363.4764355,5520542732.234572,0.0013574228363571407
4078010569.407932,1434387769.4084885,11.336378283205187,8471064.848840225,8.100922001214231e-08,39576058.43001605,8456175761.261511,0.0014315040468194308
8656531128.167753,2716607102.2591414,2.672823749706467,4210416.3961448455,3.556416284842289e-08,390697212.12993234,7597266731.450975,0.00151814317700213
6598443126.457963,4239127786.843207,8.861076040545813,8954686.056741891,2.2608918328118085e-08,231186736.1173154,4128857965.669487,0.0008798185035181648
5179727398.594875,3547164833.98002,15.047530133259508,8045721.575731232,8.454390059768842e-08,474325330.0077423,4699973749.197216,0.0012140488570120556
9371517946.087807,321000808.16422594,10.350217769350953,2963175.849347478,5.146822218214399e-08,377219090.4705088,4761894866.9295845,0.003704281074458786
5328539551.6033325,3700884424.393531,14.808075336294532,7835772.175015985,7.336619041175527e-08,98393633.97252874,1093156672.7569966,0.0014279079276301124
5206668946.438976,403884313.5858312,2.6963981884061603,8855412.759217558,1.9989990492358205e-08,573620955.6011659,8876637495.46146,0.00594098831615655
6992129646.592938,1764801721.9543085,19.48457857510639,9011793.02592737,4.33998714121428e-08,600704841.0160096,7702902474.80631,0.0008906478581104532
3562931801.9572883,4918613747.560139,14.202012794876286,9117840.367263328,8.687734397160858e-08,819461904.8293644,2215032803.981723,0.001929951269299288
7137659406.585083,3920189738.6407633,9.656082728807743,5628646.962076414,8.132616975567285e-08,786864023.1454405,3118754864.2479978,0.0015940430925374663
9353799091.563488,2764068197.4668665,9.129533442428794,9691115.233230717,3.522634294753921e-08,488184131.5403269,3558309287.424646,0.0016726872325061597
4247129580.5550942,2752569835.063458,1.8282546489239082,160355.57770257967,1.543999980750065e-08,373521741.2451953,6342867091.127652,0.0015704563222372833
7604189078.319709,4372004017.606913,16.324719541469573,2626844.9059603834,8.026522954154609e-08,116425842.39762037,9878127467.90834,0.0006989214112268214
2773511374.2230906,4240247658.041055,4.077054054398559,7784101.342937032,5.192352987471671e-08,832860774.7596484,8897352777.973934,0.0012256716703625368
151550759.91016236,803019486.7977083,12.308915651147107,6145794.030807442,2.9533025041581508e-08,469566736.98231006,5310856607.096093,0.0006152654053071366
5943588660.246315,2609215540.9441,3.6734119612593408,6091784.036123863,3.3504245299704426e-08,349084745.68257344,1984254576.3372004,0.001696428658054636
2669114740.972781,3594016245.449643,19.78377260558284,4798141.538490441,9.033900175833654e-08,350576152.77246934,4793197742.898761,0.0005672809846658513
1780499139.480731,4262033407.5908523,1.8995212700779316,5515643.366545842,5.998766819187824e-08,169160773.68162665,7652798813.201216,0.0007395152836695429
9913877585.457846,2296868665.779934,10.942175784043005,5138549.368175888,2.0132013474296816e-08,764914237.2388283,2568049113.430457,0.0014648141021760138
1647361598.4676971,376037198.4086125,3.21951328908664,489124.3212556835,8.566778321220152e-08,758413893.0203637,6504417738.647351,0.00214627582954056
5484239069.706365,3683440325.277117,11.963935048566796,8352911.667210691,5.23977047663163e-08,779479397.020449,2124244886.7617323,0.0013031290844258813
2396877031.2791734,677696163.4534557,19.925115498073033,6456612.198857313,2.0607031791042604e-09,103414450.36333251,4361819731.704458,0.0009030664771278461
6607526773.930154,4844804785.871511,11.006583106230694,8798657.315357562,4.662874925607826e-08,253152382.27897394,3073961862.837887,0.001236602003693554
5236056521.147344,2971719924.842124,17.225790655072576,6472800.759237927,4.294689281985057e-09,478765469.5553024,8802643796.118097,0.0007073412165591474
466839606.50259596,3233444445.3831625,17.950072465348608,3516962.9125130717,9.162701586231678e-09,289575152.9010008,9329415746.772076,0.0007860422356880511
4386833329.556122,704225755.304821,18.86056238884985,3278208.0922337803,4.20831900768754e-08,85328050.77266978,4098212078.926665,0.0011710519826136192
1908759045.6989415,931631306.7900575,14.104988818079589,6126676.330908617,6.56634635715636e-08,446760722.68166864,3221787536.31662,0.0014201341045086257
2330469484.1742682,4999547797.296512,18.00160030481403,304391.65919938893,1.3067780815021968e-08,211781383.07621792,5115535616.91083,0.00043425250591954816
7220259007.402465,4203064310.138492,8.02671347188229,8730315.971397357,7.539755980066823e-09,638573538.2224636,8487599526.879368,0.001229430095177642
4864050418.841998,1233749006.7121065,11.218168713511822,7846054.9390634475,8.641052865054764e-08,258361670.75056797,2403258907.6453347,0.0013166012856158525
1610875719.5209942,1231166859.195779,10.164423647789818,2992983.1730947513,3.332656185985845e-08,596362171.7184244,6907966676.923791,0.0008598541083471782
695423466.2961552,1176447835.1527114,19.573398281926448,9693179.133259049,3.154324888779665e-08,19919137.129755642,8067220485.65521,0.0005793454478074506
8144972251.486718,2847662112.18971,17.130024231987058,2619459.788041042,8.915454522613925e-08,113924713.25791219,5324461089.115059,0.0013264291476880797
8311831826.674713,1854608929.4432814,2.056078564002944,6046013.865267053,8.720869719659526e-08,195830339.73362908,1809596715.7092397,0.0029139553098097275
4583399838.946634,1250118381.9463007,5.557417757682392,2345724.796191959,3.6447885619298375e-08,40403473.27192557,4670192354.225058,0.0011470459321897986
2330773916.83546,3762529788.9198256,19.216441297768,5640428.958115811,3.004822857754517e-08,915614198.6179318,5542989683.848426,0.0012469749185949066
1371981491.2054348,4261742862.9050736,2.6226481922333473,9314113.068571135,4.0834476349074606e-08,912997720.6719431,2184447431.461028,0.0015501035434881535
8815761212.737747,4304988923.996265,18.33616679504933,7739107.018759783,2.847413530584539e-08,319991708.46942294,8651488763.534336,0.0010387911427348065
990570098.7639722,104122918.79833798,19.799677920280576,942309.0052691317,9.850810008267436e-08,378179234.81360906,4084487174.8787155,0.0008903839310136091
6141704982.867832,3588824130.9483404,5.296795338156788,7094835.386532043,5.7526992101159206e-08,105759068.48602827,7554639732.372929,0.00133746267780426
3776031687.1803493,3337618301.6606975,5.296315350318759,5693039.228436721,4.955777105623662e-08,377466363.11203754,2422280490.0801544,0.0013510340242011282
8319907394.33351,3575687314.5314255,7.015761325591667,6751514.255011236,2.943990280671957e-09,826717947.2660712,9662206943.576138,0.0013467213335335473
2249334060.925719,1155964814.8459764,5.047943976137345,5912854.455040045,9.923285761412185e-08,284765132.7519423,7865641090.968197,0.0018507531743881568
8994033854.163458,966607203.9127226,16.070231766987238,5526071.90247865,8.543879618962324e-08,830080305.397614,1779906212.1279116,0.001854339819700043
6401015911.869787,4499767866.035351,13.311220239623339,4987399.705095013,5.975929904373688e-08,123013202.60115172,8438608774.812087,0.0011502695540775223
5166578646.005353,703411479.3882934,9.636663295418412,8332934.086538985,4.4982650968715875e-08,21651598.6418039,4074627615.5762243,0.0017280992790040615
3698415765.343331,273617564.05246806,15.766568049117662,6316447.9150184,3.02200277526715e-08,411687254.0392311,1742979415.5272212,0.0016516597330704145
